[INFO][2023-02-27T13:13:02.309][log.go:58] _com_request_in||method=POST||body={\"username\":\"admin\",\"password\":\"123456\"}||from=127.0.0.1||traceid=a9fef1f163fc3bde2b2c2958e1dc23b0||uri=/admin_login/login||args=map[]||cspanid=||spanid=ca02ca2f41c9c070
[INFO][2023-02-27T13:13:02.309][log.go:58] _com_request_out||args=map[]||response={\"errno\":2001,\"errmsg\":\"get pool error\",\"data\":\"\",\"trace_id\":\"a9fef1f163fc3bde2b2c2958e1dc23b0\",\"stack\":\"get pool error\"}||cspanid=||uri=/admin_login/login||from=127.0.0.1||proc_time=0.0005367||traceid=a9fef1f163fc3bde2b2c2958e1dc23b0||spanid=ca02ca2f41c9c070||method=POST
[INFO][2023-02-27T14:24:18.460][log.go:58] _com_request_out||method=GET||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"id\":1,\"name\":\"admin\",\"login_time\":\"2023-02-27T14:24:18.4615209+08:00\",\"avatar\":\"https://wpimg.wallstcn.com/f778738c-e4f8-4870-b634-56703b4acafe.gif\",\"introduction\":\"I am a super administrator\",\"roles\":[\"admin\"]},\"trace_id\":\"a9fef1f163fc4c927cd00b10668250b0\",\"stack\":null}||proc_time=0.0007803||uri=/admin/admin_info?token=admin||args=map[]||traceid=a9fef1f163fc4c927cd00b10668250b0||cspanid=||spanid=ca02bd637fe5de82
[INFO][2023-02-27T14:24:18.460][log.go:58] _com_request_in||uri=/dashboard/panel_group_data||method=GET||from=127.0.0.1||traceid=a9fef1f163fc4c9290900b10a2aac0b0||spanid=ca02bd6367db6e91||args=map[]||body=||cspanid=
[INFO][2023-02-27T14:24:18.460][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_info.go:89||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 1 OFFSET 0||cspanid=||spanid=ca02bd6367db6e91||traceid=a9fef1f163fc4c9290900b10a2aac0b0||level=sql||current_time=2023-02-27 14:24:18||proc_time=0.000505s||affected_row=1
[INFO][2023-02-27T14:24:18.460][log.go:58] _com_mysql_success||level=sql||source=F:/projects/go_gateway/dao/service_info.go:92||current_time=2023-02-27 14:24:18||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 1 OFFSET 0||affected_row=0||traceid=a9fef1f163fc4c9290900b10a2aac0b0||proc_time=0.000118s||cspanid=||spanid=ca02bd6367db6e91
[INFO][2023-02-27T14:24:18.460][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/app.go:58||spanid=ca02bd6367db6e91||traceid=a9fef1f163fc4c9290900b10a2aac0b0||cspanid=||level=sql||current_time=2023-02-27 14:24:18||proc_time=0.000513s||sql=SELECT * FROM `gateway_app`  WHERE (is_delete='0') ORDER BY id desc LIMIT 1 OFFSET 0||affected_row=1
[INFO][2023-02-27T14:24:18.460][log.go:58] _com_mysql_success||proc_time=0.000000s||affected_row=0||traceid=a9fef1f163fc4c9290900b10a2aac0b0||cspanid=||spanid=ca02bd6367db6e91||level=sql||source=F:/projects/go_gateway/dao/app.go:62||current_time=2023-02-27 14:24:18||sql=SELECT count(*) FROM `gateway_app`  WHERE (is_delete='0')
[INFO][2023-02-27T14:24:18.460][log.go:58] _com_request_out||from=127.0.0.1||proc_time=0.0022459||traceid=a9fef1f163fc4c9290900b10a2aac0b0||cspanid=||method=GET||args=map[]||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"serviceNum\":6,\"appNum\":2,\"currentQps\":0,\"todayRequestNum\":0},\"trace_id\":\"a9fef1f163fc4c9290900b10a2aac0b0\",\"stack\":null}||spanid=ca02bd6367db6e91||uri=/dashboard/panel_group_data
[INFO][2023-02-27T14:24:19.071][log.go:58] _com_request_in||uri=/dashboard/flow_stat||method=GET||args=map[]||spanid=ca02bd62124b2faf||body=||from=127.0.0.1||traceid=a9fef1f163fc4c9322580b10d4626fb0||cspanid=
[INFO][2023-02-27T14:24:19.071][log.go:58] _com_request_in||from=127.0.0.1||traceid=a9fef1f163fc4c9322580b10a42435b0||uri=/dashboard/service_stat||args=map[]||body=||spanid=ca02bd6271624db5||method=GET||cspanid=
[INFO][2023-02-27T14:24:19.071][log.go:58] _com_mysql_success||affected_row=3||traceid=a9fef1f163fc4c9322580b10a42435b0||level=sql||proc_time=0.000605s||sql=SELECT load_type, count(*) as value FROM `gateway_service_info`  WHERE (is_delete=0) GROUP BY load_type||cspanid=||spanid=ca02bd6271624db5||source=F:/projects/go_gateway/dao/service_info.go:73||current_time=2023-02-27 14:24:19
[INFO][2023-02-27T14:24:19.071][log.go:58] _com_request_out||uri=/dashboard/service_stat||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"legend\":[\"HTTP\",\"TCP\",\"GRPC\"],\"data\":[{\"name\":\"HTTP\",\"load_type\":0,\"value\":4},{\"name\":\"TCP\",\"load_type\":1,\"value\":1},{\"name\":\"GRPC\",\"load_type\":2,\"value\":1}]},\"trace_id\":\"a9fef1f163fc4c9322580b10a42435b0\",\"stack\":null}||proc_time=0.0011378||traceid=a9fef1f163fc4c9322580b10a42435b0||method=GET||args=map[]||from=127.0.0.1||cspanid=||spanid=ca02bd6271624db5
[INFO][2023-02-27T14:24:19.071][log.go:58] _com_request_out||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"today\":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],\"yesterday\":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]},\"trace_id\":\"a9fef1f163fc4c9322580b10d4626fb0\",\"stack\":null}||traceid=a9fef1f163fc4c9322580b10d4626fb0||cspanid=||proc_time=0.013991||spanid=ca02bd62124b2faf||uri=/dashboard/flow_stat||method=GET||args=map[]||from=127.0.0.1
[INFO][2023-02-27T14:24:27.897][log.go:58] _com_request_in||cspanid=||spanid=ca02bd6a6e0f8edc||method=GET||body=||from=127.0.0.1||traceid=a9fef1f163fc4c9b201c0b10dfc2c8b0||uri=/admin_login/logout||args=map[]
[INFO][2023-02-27T14:24:27.897][log.go:58] _com_request_out||args=map[]||proc_time=0.0012834||traceid=a9fef1f163fc4c9b201c0b10dfc2c8b0||cspanid=||uri=/admin_login/logout||method=GET||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":\"\",\"trace_id\":\"a9fef1f163fc4c9b201c0b10dfc2c8b0\",\"stack\":null}||spanid=ca02bd6a6e0f8edc
[INFO][2023-02-27T14:27:09.716][log.go:58] _com_request_in||cspanid=||uri=/admin_login/login||method=POST||args=map[]||body={\"username\":\"admin\",\"password\":\"123456\"}||traceid=a9fef1f163fc4d3d8f3c0b10bd34edb0||from=127.0.0.1||spanid=ca02bccc02b8451c
[INFO][2023-02-27T14:27:09.716][log.go:58] _com_mysql_success||cspanid=||spanid=ca02bccc02b8451c||level=sql||source=F:/projects/go_gateway/dao/admin.go:40||current_time=2023-02-27 14:27:09||affected_row=1||proc_time=0.001516s||sql=SELECT * FROM `gateway_admin`  WHERE (`gateway_admin`.`user_name` = 'admin')||traceid=a9fef1f163fc4d3d8f3c0b10bd34edb0
[INFO][2023-02-27T14:27:09.716][log.go:58] _com_request_out||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"token\":\"admin\"},\"trace_id\":\"a9fef1f163fc4d3d8f3c0b10bd34edb0\",\"stack\":null}||proc_time=0.0028502||cspanid=||uri=/admin_login/login||method=POST||traceid=a9fef1f163fc4d3d8f3c0b10bd34edb0||spanid=ca02bccc02b8451c||args=map[]||from=127.0.0.1
[INFO][2023-02-27T14:27:09.716][log.go:58] _com_request_in||body=||from=127.0.0.1||traceid=a9fef1f163fc4d3dd4900b10acd877b0||uri=/admin/admin_info?token=admin||method=GET||args=map[]||cspanid=||spanid=ca02bccc0e872c8d
[INFO][2023-02-27T14:27:09.716][log.go:58] _com_request_out||uri=/admin/admin_info?token=admin||proc_time=0.000663||traceid=a9fef1f163fc4d3dd4900b10acd877b0||method=GET||args=map[]||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"id\":1,\"name\":\"admin\",\"login_time\":\"2023-02-27T14:27:09.7181058+08:00\",\"avatar\":\"https://wpimg.wallstcn.com/f778738c-e4f8-4870-b634-56703b4acafe.gif\",\"introduction\":\"I am a super administrator\",\"roles\":[\"admin\"]},\"trace_id\":\"a9fef1f163fc4d3dd4900b10acd877b0\",\"stack\":null}||cspanid=||spanid=ca02bccc0e872c8d
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_request_in||spanid=ca02bccf3f335f75||uri=/dashboard/panel_group_data||method=GET||traceid=a9fef1f163fc4d3e830c0b108fbe0bb0||cspanid=||args=map[]||body=||from=127.0.0.1
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_info.go:89||proc_time=0.000505s||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 1 OFFSET 0||spanid=ca02bccf3f335f75||level=sql||current_time=2023-02-27 14:27:10||affected_row=1||traceid=a9fef1f163fc4d3e830c0b108fbe0bb0||cspanid=
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_mysql_success||level=sql||source=F:/projects/go_gateway/dao/service_info.go:92||proc_time=0.000000s||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 1 OFFSET 0||affected_row=0||spanid=ca02bccf3f335f75||current_time=2023-02-27 14:27:10||traceid=a9fef1f163fc4d3e830c0b108fbe0bb0||cspanid=
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/app.go:58||proc_time=0.000682s||affected_row=1||spanid=ca02bccf3f335f75||level=sql||current_time=2023-02-27 14:27:10||sql=SELECT * FROM `gateway_app`  WHERE (is_delete='0') ORDER BY id desc LIMIT 1 OFFSET 0||traceid=a9fef1f163fc4d3e830c0b108fbe0bb0||cspanid=
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_mysql_success||current_time=2023-02-27 14:27:10||proc_time=0.000571s||affected_row=0||source=F:/projects/go_gateway/dao/app.go:62||sql=SELECT count(*) FROM `gateway_app`  WHERE (is_delete='0')||traceid=a9fef1f163fc4d3e830c0b108fbe0bb0||cspanid=||spanid=ca02bccf3f335f75||level=sql
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_request_out||proc_time=0.0026519||cspanid=||spanid=ca02bccf3f335f75||uri=/dashboard/panel_group_data||args=map[]||from=127.0.0.1||traceid=a9fef1f163fc4d3e830c0b108fbe0bb0||method=GET||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"serviceNum\":6,\"appNum\":2,\"currentQps\":0,\"todayRequestNum\":0},\"trace_id\":\"a9fef1f163fc4d3e830c0b108fbe0bb0\",\"stack\":null}
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_request_in||uri=/dashboard/flow_stat||args=map[]||cspanid=||spanid=ca02bccf2ac50a98||method=GET||body=||from=127.0.0.1||traceid=a9fef1f163fc4d3ebf200b108c3673b0
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_request_in||traceid=a9fef1f163fc4d3ebf200b104270ecb0||cspanid=||uri=/dashboard/service_stat||method=GET||body=||spanid=ca02bccf646785b9||args=map[]||from=127.0.0.1
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_mysql_success||affected_row=3||cspanid=||spanid=ca02bccf646785b9||current_time=2023-02-27 14:27:10||sql=SELECT load_type, count(*) as value FROM `gateway_service_info`  WHERE (is_delete=0) GROUP BY load_type||proc_time=0.000752s||traceid=a9fef1f163fc4d3ebf200b104270ecb0||level=sql||source=F:/projects/go_gateway/dao/service_info.go:73
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_request_out||method=GET||args=map[]||proc_time=0.0013244||traceid=a9fef1f163fc4d3ebf200b104270ecb0||spanid=ca02bccf646785b9||uri=/dashboard/service_stat||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"legend\":[\"HTTP\",\"TCP\",\"GRPC\"],\"data\":[{\"name\":\"HTTP\",\"load_type\":0,\"value\":4},{\"name\":\"TCP\",\"load_type\":1,\"value\":1},{\"name\":\"GRPC\",\"load_type\":2,\"value\":1}]},\"trace_id\":\"a9fef1f163fc4d3ebf200b104270ecb0\",\"stack\":null}||cspanid=||from=127.0.0.1
[INFO][2023-02-27T14:27:10.061][log.go:58] _com_request_out||method=GET||args=map[]||from=127.0.0.1||proc_time=0.0144854||uri=/dashboard/flow_stat||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"today\":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],\"yesterday\":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]},\"trace_id\":\"a9fef1f163fc4d3ebf200b108c3673b0\",\"stack\":null}||traceid=a9fef1f163fc4d3ebf200b108c3673b0||cspanid=||spanid=ca02bccf2ac50a98
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_request_in||uri=/service/service_list?page_no=1&page_size=20&info=&page=1||args=map[]||cspanid=||spanid=ca02be88585aa686||method=GET||body=||from=127.0.0.1||traceid=a9fef1f163fc4f790e540b107827eeb0
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 20 OFFSET 0||affected_row=6||traceid=a9fef1f163fc4f790e540b107827eeb0||source=F:/projects/go_gateway/dao/service_info.go:89||current_time=2023-02-27 14:36:41||proc_time=0.002070s||cspanid=||spanid=ca02be88585aa686||level=sql
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_info.go:92||proc_time=0.000526s||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 20 OFFSET 0||affected_row=0||cspanid=||level=sql||current_time=2023-02-27 14:36:41||traceid=a9fef1f163fc4f790e540b107827eeb0||spanid=ca02be88585aa686
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||current_time=2023-02-27 14:36:41||source=F:/projects/go_gateway/dao/service_http_rule.go:27||proc_time=0.001280s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '61')||affected_row=1||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||spanid=ca02be88585aa686||level=sql
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||current_time=2023-02-27 14:36:41||proc_time=0.000696s||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '61')||affected_row=0||spanid=ca02be88585aa686
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||proc_time=0.000518s||affected_row=0||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '61')||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||spanid=ca02be88585aa686||current_time=2023-02-27 14:36:41
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||current_time=2023-02-27 14:36:41||proc_time=0.000628s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '61')||traceid=a9fef1f163fc4f790e540b107827eeb0||spanid=ca02be88585aa686||level=sql||source=F:/projects/go_gateway/dao/service_access_control.go:26||affected_row=1||cspanid=
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||current_time=2023-02-27 14:36:41||proc_time=0.000514s||cspanid=||spanid=ca02be88585aa686||level=sql||source=F:/projects/go_gateway/dao/service_load_balance.go:39||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '61')||affected_row=1||traceid=a9fef1f163fc4f790e540b107827eeb0
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')||cspanid=||spanid=ca02be88585aa686||level=sql||current_time=2023-02-27 14:36:41||proc_time=0.000000s||traceid=a9fef1f163fc4f790e540b107827eeb0||source=F:/projects/go_gateway/dao/service_http_rule.go:27||affected_row=1
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||affected_row=0||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||spanid=ca02be88585aa686||proc_time=0.000685s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||current_time=2023-02-27 14:36:41||level=sql||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||traceid=a9fef1f163fc4f790e540b107827eeb0||level=sql||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||current_time=2023-02-27 14:36:41||proc_time=0.000515s||affected_row=0||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')||cspanid=||spanid=ca02be88585aa686
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||proc_time=0.000000s||affected_row=1||cspanid=||level=sql||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:36:41||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')||traceid=a9fef1f163fc4f790e540b107827eeb0||spanid=ca02be88585aa686
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||proc_time=0.000672s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||level=sql||current_time=2023-02-27 14:36:41||affected_row=1||spanid=ca02be88585aa686||source=F:/projects/go_gateway/dao/service_load_balance.go:39
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||current_time=2023-02-27 14:36:41||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||cspanid=||spanid=ca02be88585aa686||level=sql||affected_row=1||traceid=a9fef1f163fc4f790e540b107827eeb0||source=F:/projects/go_gateway/dao/service_http_rule.go:27
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||current_time=2023-02-27 14:36:41||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||affected_row=0||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||level=sql||spanid=ca02be88585aa686
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||current_time=2023-02-27 14:36:41||spanid=ca02be88585aa686||level=sql||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||affected_row=0||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||proc_time=0.000612s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||affected_row=1||cspanid=||spanid=ca02be88585aa686||level=sql||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:36:41||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||traceid=a9fef1f163fc4f790e540b107827eeb0
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||traceid=a9fef1f163fc4f790e540b107827eeb0||spanid=ca02be88585aa686||proc_time=0.000677s||source=F:/projects/go_gateway/dao/service_load_balance.go:39||current_time=2023-02-27 14:36:41||affected_row=1||cspanid=||level=sql
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||level=sql||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||affected_row=0||cspanid=||spanid=ca02be88585aa686||source=F:/projects/go_gateway/dao/service_http_rule.go:27||current_time=2023-02-27 14:36:41||traceid=a9fef1f163fc4f790e540b107827eeb0
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||current_time=2023-02-27 14:36:41||level=sql||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||affected_row=0||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||spanid=ca02be88585aa686||proc_time=0.000565s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||affected_row=1||spanid=ca02be88585aa686||level=sql||current_time=2023-02-27 14:36:41||proc_time=0.000000s||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||level=sql||proc_time=0.000503s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||affected_row=1||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:36:41||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||spanid=ca02be88585aa686
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||spanid=ca02be88585aa686||current_time=2023-02-27 14:36:41||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||affected_row=1||traceid=a9fef1f163fc4f790e540b107827eeb0||level=sql||source=F:/projects/go_gateway/dao/service_load_balance.go:39||proc_time=0.000000s||cspanid=
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||level=sql||source=F:/projects/go_gateway/dao/service_http_rule.go:27||current_time=2023-02-27 14:36:41||proc_time=0.000543s||spanid=ca02be88585aa686||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||affected_row=1||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||spanid=ca02be88585aa686||level=sql||current_time=2023-02-27 14:36:41||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||affected_row=0||spanid=ca02be88585aa686||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||level=sql||current_time=2023-02-27 14:36:41||proc_time=0.000589s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||cspanid=||spanid=ca02be88585aa686||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:36:41||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||affected_row=1||level=sql||traceid=a9fef1f163fc4f790e540b107827eeb0
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||current_time=2023-02-27 14:36:41||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||affected_row=1||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||spanid=ca02be88585aa686||source=F:/projects/go_gateway/dao/service_load_balance.go:39||proc_time=0.000668s||level=sql
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_http_rule.go:27||current_time=2023-02-27 14:36:41||affected_row=1||cspanid=||level=sql||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||traceid=a9fef1f163fc4f790e540b107827eeb0||spanid=ca02be88585aa686
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||spanid=ca02be88585aa686||level=sql||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000534s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||cspanid=||current_time=2023-02-27 14:36:41||affected_row=0||traceid=a9fef1f163fc4f790e540b107827eeb0
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||cspanid=||spanid=ca02be88585aa686||current_time=2023-02-27 14:36:41||affected_row=0||traceid=a9fef1f163fc4f790e540b107827eeb0||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||level=sql||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||proc_time=0.000000s
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||traceid=a9fef1f163fc4f790e540b107827eeb0||current_time=2023-02-27 14:36:41||source=F:/projects/go_gateway/dao/service_access_control.go:26||proc_time=0.000636s||affected_row=1||cspanid=||spanid=ca02be88585aa686||level=sql
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_load_balance.go:39||current_time=2023-02-27 14:36:41||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||affected_row=1||cspanid=||level=sql||traceid=a9fef1f163fc4f790e540b107827eeb0||spanid=ca02be88585aa686||proc_time=0.000000s
[INFO][2023-02-27T14:36:41.347][log.go:58] _com_request_out||method=GET||traceid=a9fef1f163fc4f790e540b107827eeb0||cspanid=||spanid=ca02be88585aa686||uri=/service/service_list?page_no=1&page_size=20&info=&page=1||args=map[]||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"total\":6,\"list\":[{\"id\":61,\"service_name\":\"test_https_server\",\"service_desc\":\"测试https服务\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_https_server\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":60,\"service_name\":\"test_strip_uri\",\"service_desc\":\"测试路径接入\",\"load_type\":0,\"service_addr\":\"127.0.0.1:8080/test_strip_uri\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":59,\"service_name\":\"test.com:8080\",\"service_desc\":\"测试域名接入\",\"load_type\":0,\"service_addr\":\"test.com\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":58,\"service_name\":\"test_grpc_service\",\"service_desc\":\"测试GRPC服务\",\"load_type\":2,\"service_addr\":\"127.0.0.1:8012\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8011\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":56,\"service_name\":\"test_http_service\",\"service_desc\":\"测试HTTP代理\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_http_service\",\"qps\":0,\"qpd\":0,\"total_node\":2}]},\"trace_id\":\"a9fef1f163fc4f790e540b107827eeb0\",\"stack\":null}||proc_time=0.0151897
